PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
448;2017;5;0;1;1620;0;0;0;0;0;0;8;0
448;2015;62;1;4;13680;0;0;0;0;0;9;136;0
448;2008;50;1;17;58140;0;0;0;0;0;44;440;0
448;2005;90;12;10;34200;0;0;0;0;0;27;338;0
503;2020;4182;0;3;0;1;2;0;0;0;11;97;0
503;2019;4182;0;16;57960;9;7;0;0;4;32;386;0
503;2018;20;0;8;26940;4;4;0;0;0;15;233;0
503;2010;56;1;19;64980;0;0;0;0;0;38;623;0
503;2009;126;11;5;17100;0;0;0;0;0;20;159;0
503;2012;28;0;2;2940;0;1;0;0;0;2;25;0
505;2019;398;44;1;1200;0;0;0;0;0;0;10;0
516;2020;567;2;4;13680;0;0;0;0;0;12;128;0
516;2019;740;2;1;3600;0;0;0;0;0;3;29;0
516;2013;29;0;4;12900;0;3;0;0;0;14;118;0
516;2010;32;0;1;780;0;0;0;0;0;0;9;0
516;2009;878;4;5;17100;0;0;0;0;0;14;156;0
516;2008;874;4;3;10800;0;0;0;0;0;7;83;0
525;2021;1885;53;3;10800;0;0;0;0;0;11;106;0
540;2021;382;43;3;10800;0;0;0;0;0;9;75;0
548;2021;19;0;12;42720;5;7;0;0;1;35;354;0
548;2019;18;0;14;50460;8;6;0;0;1;40;491;0
548;2014;61;1;23;78660;0;0;0;0;0;46;613;0
548;2011;48;1;8;27360;0;0;0;0;0;22;237;0
548;2009;874;4;4;13680;0;0;0;0;0;12;124;0
548;2008;874;4;1;3600;0;0;0;0;0;2;28;0
559;2021;925;53;1;3600;0;0;0;0;0;9;30;0
568;2020;1553;245;4;13680;0;0;0;0;0;12;136;0
568;2019;1553;245;1;3600;0;0;0;0;0;7;42;0
568;2018;1553;245;4;13680;0;0;0;0;0;13;44;0
588;2021;2316;16;4;13680;0;0;0;0;0;15;114;0
589;2021;1079;55;1;3600;0;0;0;0;0;13;26;0
613;2021;500;23;16;54720;0;0;0;0;0;32;457;0
613;2020;3721;54;5;17100;0;0;0;0;0;19;146;0
613;2019;3721;54;3;1200;0;0;0;0;0;0;10;0
613;2018;3721;54;5;17100;0;0;0;0;0;6;120;0
613;2017;3721;54;2;7200;0;0;0;0;0;3;27;0
613;2016;3721;54;2;7200;0;0;0;0;0;6;59;0
619;2021;911;54;4;13680;0;0;0;0;0;12;121;0
619;2021;1077;53;2;7200;0;0;0;0;0;8;61;0
619;2020;1077;53;12;41040;0;0;0;0;0;28;329;0
619;2020;911;54;3;10800;0;0;0;0;0;9;83;0
619;2019;1077;53;1;1200;0;0;0;0;0;0;1;0
680;2021;2799;196;2;7200;0;0;0;0;0;9;54;0
694;2021;1830;126;5;17100;0;0;0;0;0;9;167;0
694;2011;66;10;3;10800;0;0;0;0;0;9;96;0
694;2009;82;10;4;13680;0;0;0;0;0;13;121;0
694;2018;626;6;2;7200;0;0;0;0;0;5;42;0
694;2017;626;6;5;17100;0;0;0;0;0;15;179;0
694;2008;134;13;18;61560;0;0;0;0;0;47;461;0
694;2007;129;13;5;17100;0;0;0;0;0;27;167;0
694;2016;626;6;2;7200;0;0;0;0;0;9;75;0
694;2015;626;6;2;7200;0;0;0;0;0;6;67;0
694;2014;626;6;18;61560;0;0;0;0;0;44;550;0
694;2013;626;6;21;71820;0;0;0;0;0;37;661;0
705;2021;632;6;5;17100;0;0;0;0;0;14;163;0
705;2013;890;48;6;20520;0;0;0;0;0;20;118;0
705;2018;892;4;2;7200;0;0;0;0;0;7;53;0
705;2015;882;4;4;13680;0;0;0;0;0;8;119;0
705;2014;882;4;1;3600;0;0;0;0;0;4;23;0
705;2010;41;1;4;13680;0;0;0;0;0;18;91;0
705;2008;63;1;5;17100;0;0;0;0;0;15;152;0
705;2007;63;1;4;13680;0;0;0;0;0;8;98;0
705;2005;92;12;13;44460;0;0;0;0;0;31;348;0
705;2004;92;12;12;41040;0;0;0;0;0;22;306;0
718;2021;51;1;1;3600;0;0;0;0;0;4;30;0
718;2020;945;48;16;54720;0;0;0;0;0;56;471;0
718;2018;625;6;8;27360;0;0;0;0;0;18;261;0
718;2012;20;0;2;3120;0;0;0;0;0;1;15;0
718;2011;52;1;3;10800;0;0;0;0;0;9;108;0
718;2009;133;13;16;54720;0;0;0;0;0;43;524;0
718;2008;133;13;4;13680;0;0;0;0;0;16;165;0
718;2007;133;13;6;20520;0;0;0;0;0;33;214;0
718;2006;133;13;2;7200;0;0;0;0;0;14;73;0
721;2020;0;0;22;0;13;9;0;0;1;51;673;0
721;2019;0;0;10;36360;5;5;0;0;2;18;282;0
721;2006;51;1;22;75240;0;0;0;0;0;43;672;0
721;2006;107;12;6;20520;0;0;0;0;0;17;193;0
721;2005;107;12;5;17100;0;0;0;0;0;11;106;0
721;2004;107;12;5;17100;0;0;0;0;0;11;175;0
721;2003;107;12;8;27360;0;0;0;0;0;18;191;0
721;2014;0;0;12;45120;6;6;0;0;1;28;352;0
721;2013;0;0;12;44340;8;4;0;1;1;29;358;0
721;2012;0;0;4;14340;1;2;0;0;0;13;123;0
721;2010;0;0;7;27300;3;4;0;1;1;16;242;0
721;2009;0;0;4;8100;0;1;0;3;0;8;73;0
721;2008;0;0;4;13140;0;4;0;2;0;15;123;0
721;2007;0;0;11;38880;5;6;0;1;2;30;304;0
729;2021;11;0;7;23100;3;4;0;0;1;22;228;0
729;2017;11;0;4;16260;0;4;0;0;0;7;131;0
729;2007;49;1;1;3600;0;0;0;0;0;1;38;0
729;2015;11;0;5;17760;1;4;0;0;0;15;132;0
729;2013;11;0;26;96300;16;10;0;0;2;69;774;0
729;2012;11;0;18;65940;9;9;0;0;3;34;518;0
729;2011;11;0;20;74280;16;4;0;1;3;29;538;0
729;2010;11;0;6;22800;2;4;0;0;1;20;229;0
729;2009;11;0;6;21600;2;4;0;2;0;21;181;0
744;2008;77;10;8;27360;0;0;0;0;0;16;225;0
744;2019;24;0;3;10680;2;1;0;0;0;7;106;0
744;2006;97;12;7;23940;0;0;0;0;0;26;202;0
744;2015;27;0;1;1740;0;0;0;0;0;1;7;0
744;2012;3;0;7;26280;3;4;0;1;0;21;272;0
756;2021;64;1;6;20520;0;0;0;0;0;9;180;0
756;2021;24;0;4;10200;1;2;0;0;0;11;84;0
756;2020;740;2;2;7200;0;0;0;0;0;5;74;0
756;2018;760;54;3;10800;0;3;0;0;0;5;111;0
782;2021;1000;70;2;7200;0;0;0;0;0;6;53;0
782;2021;1414;48;5;17100;0;0;0;0;0;18;144;0
785;2021;52;1;6;20520;0;0;0;0;0;13;178;0
785;2017;21;0;4;12120;1;2;0;0;0;6;119;0
785;2009;37;1;6;20520;0;0;0;0;0;18;189;0
785;2008;37;1;22;75240;0;0;0;0;0;45;577;0
785;2007;37;1;6;20520;0;0;0;0;0;11;177;0
785;2012;18;0;2;7020;0;2;0;0;0;9;75;0
785;2011;18;0;3;10980;1;2;0;0;0;4;101;0
785;2010;18;0;5;9780;0;0;0;0;0;7;82;0
826;2018;270;35;6;20520;0;0;0;0;0;14;187;0
828;2021;23;0;16;52320;8;6;0;0;2;49;560;0
828;2020;23;0;4;0;0;4;0;0;0;12;136;0
828;2002;81;10;2;7200;0;0;0;0;0;10;56;0
828;2019;23;0;1;1620;0;1;0;0;0;5;23;0
828;2018;19;0;5;19140;1;4;0;0;1;17;205;0
828;2005;45;1;7;23940;0;0;0;0;0;18;194;0
828;2004;50;1;3;10800;0;0;0;0;0;4;93;0
828;2001;117;11;5;17100;0;0;0;0;0;14;171;0
828;2000;117;11;12;41040;0;0;0;0;0;24;304;0
828;2011;26;0;16;61620;9;7;0;1;3;34;602;0
828;2010;29;0;3;7200;1;1;0;1;0;2;48;0
837;2021;619;16;5;17100;0;0;0;0;0;5;89;0
837;2019;1901;147;3;10800;0;0;0;0;0;10;83;0
845;2021;722;151;12;41040;0;0;0;0;0;33;236;0
846;2019;35;0;4;14220;1;3;0;0;1;12;116;0
846;2017;35;0;1;2880;0;0;0;0;0;1;16;0
846;2009;60;1;11;37620;0;0;0;0;0;24;296;0
846;2013;27;0;3;7020;0;1;0;1;0;4;56;0
852;2021;934;53;16;54720;0;0;0;0;0;32;464;0
856;2021;848;7;4;13680;0;0;0;0;0;13;107;0
856;2020;848;7;5;17100;0;0;0;0;0;12;154;0
856;2018;829;7;14;47880;0;0;0;0;0;27;329;0
856;2017;829;7;5;17100;0;0;0;0;0;16;170;0
856;2006;45;1;2;7200;0;0;0;0;0;7;42;0
856;2016;829;7;16;54720;0;0;0;0;0;41;526;0
856;2015;829;7;4;13680;0;0;0;0;0;13;114;0
856;2014;829;7;6;20520;0;0;0;0;0;18;222;0
856;2013;830;7;12;41040;0;0;0;0;0;24;369;0
856;2012;830;7;7;23940;0;0;0;0;0;18;225;0
856;2010;830;7;6;20520;0;0;0;0;0;20;204;0
856;2009;830;7;11;37620;0;0;0;0;0;38;104;0
856;2005;835;7;11;37620;0;0;0;0;0;31;0;0
856;2002;835;7;5;17100;0;0;0;0;0;20;0;0
878;2019;2517;66;1;3600;0;0;0;0;0;5;32;0
885;2021;2339;136;1;3600;0;0;0;0;0;2;17;0
887;2021;2483;144;3;10800;0;0;0;0;0;5;89;0
888;2018;265;35;1;3600;0;0;0;0;0;7;21;0
893;2021;2374;136;4;13680;0;0;0;0;0;7;115;0
897;2021;626;6;1;3600;0;0;0;0;0;3;27;0
897;2007;67;10;13;44460;0;0;0;0;0;35;372;0
897;2006;84;10;6;20520;0;0;0;0;0;14;169;0
897;2015;511;5;3;10800;0;0;0;0;0;13;78;0
897;2011;40;1;7;23940;0;0;0;0;0;15;181;0
897;2005;109;11;5;17100;0;0;0;0;0;13;159;0
897;2004;119;11;1;3600;0;0;0;0;0;4;40;0
897;2003;119;11;3;10800;0;0;0;0;0;10;70;0
909;2020;138;13;8;27360;0;0;0;0;0;29;284;0
909;2017;128;13;1;1200;0;0;0;0;0;0;10;0
912;2018;41;1;5;17100;0;0;0;0;0;8;123;0
912;2017;57;1;3;10800;0;0;0;0;0;12;85;0
912;2016;62;1;2;1200;0;0;0;0;0;0;10;0
912;2011;62;1;14;47880;0;0;0;0;0;19;339;0
912;2010;62;1;6;20520;0;0;0;0;0;13;171;0
912;2008;106;12;12;41040;0;0;0;0;0;19;358;0
912;2007;106;12;21;71820;0;0;0;0;0;28;500;0
912;2006;106;12;6;20520;0;0;0;0;0;16;162;0
912;2013;0;0;5;18000;2;3;0;0;0;13;155;0
933;2020;20;0;14;0;7;7;0;0;0;34;437;0
933;2019;20;0;20;73980;11;7;0;0;2;44;559;0
933;2013;25;0;7;25920;3;4;0;2;0;20;231;0
933;2009;22;0;6;20940;3;3;0;1;0;14;153;0
933;2008;22;0;13;45540;7;6;0;0;2;32;389;0
937;2020;265;35;4;13680;0;0;0;0;0;10;95;0
940;2021;545;24;12;41040;0;0;0;0;0;29;345;0
940;2018;2190;24;14;47880;0;0;0;0;0;29;319;0
940;2017;546;24;4;13680;0;0;0;0;0;13;133;0
940;2016;546;24;15;51300;0;0;0;0;0;32;348;0
952;2021;2802;196;2;7200;0;0;0;0;0;11;51;0
991;2020;593;60;3;10800;0;0;0;0;0;8;57;0
995;2020;692;57;14;47880;0;0;0;0;0;17;333;0
995;2021;749;2;3;10800;0;0;0;0;0;10;93;0
995;2021;686;57;11;37620;0;0;0;0;0;26;329;0
995;2018;692;54;1;3600;0;0;0;0;0;3;26;0
1036;2017;21;0;2;5520;0;2;0;0;0;9;46;0
1036;2013;55;1;4;13680;0;0;0;0;0;9;132;0
1058;2021;752;2;1;3600;0;0;0;0;0;2;30;0
1058;2009;573;3;9;30780;0;0;0;0;0;24;233;0
1058;2008;573;3;3;10800;0;0;0;0;0;5;89;0
1058;2019;752;2;5;17100;0;0;0;0;0;7;179;0
1058;2016;736;2;4;13680;0;0;0;0;0;21;168;0
1058;2018;46;1;5;17100;0;0;0;0;0;13;146;0
1072;2019;929;53;4;13680;0;0;0;0;0;4;100;0
1072;2018;929;53;1;3600;0;0;0;0;0;1;0;0
1076;2021;2801;196;9;30780;0;0;0;0;0;21;333;0
1081;2019;16;0;5;17160;2;2;0;0;0;9;138;0
1081;2018;16;0;1;1440;0;0;0;0;0;1;4;0
1081;2013;64;1;9;30780;0;0;0;0;0;28;231;0
1081;2010;61;1;3;10800;0;0;0;0;0;11;98;0
1081;2009;132;13;14;47880;0;0;0;0;0;32;317;0
1081;2008;129;13;10;34200;0;0;0;0;0;34;330;0
1081;2007;129;13;4;13680;0;0;0;0;0;14;97;0
1081;2015;16;0;4;10140;1;1;0;0;0;7;68;0
1081;2014;16;0;6;19680;2;4;0;0;0;12;125;0
1105;2021;42;1;1;3600;0;0;0;0;0;3;33;0
1127;2021;4178;248;1;3600;0;0;0;0;0;8;27;0
1164;2018;380;43;3;10800;0;0;0;0;0;14;151;0
1172;2021;4488;136;5;17100;0;0;0;0;0;8;129;0
1183;2021;2197;54;1;3600;0;0;0;0;0;5;28;0
1183;2019;910;53;2;7200;0;0;0;0;0;4;59;0
1183;2018;929;53;8;27360;0;0;0;0;0;19;238;0
1219;2021;4792;55;5;17100;0;0;0;0;0;10;145;0
1235;2020;910;53;4;13680;0;0;0;0;0;14;151;0
1235;2018;910;53;2;7200;0;0;0;0;0;29;73;0
1236;2018;555;9;1;3600;0;0;0;0;0;5;37;0
1236;2015;62;1;6;20520;0;0;0;0;0;13;173;0
1236;2012;39;1;1;3600;0;0;0;0;0;2;20;0
1236;2011;50;1;2;7200;0;0;0;0;0;12;117;0
1236;2010;50;1;24;82080;0;0;0;0;0;57;588;0
1236;2009;123;11;8;27360;0;0;0;0;0;26;321;0
1236;2008;123;11;11;37620;0;0;0;0;0;31;443;0
1236;2007;123;11;1;1200;0;0;0;0;0;0;10;0
1258;2019;25;0;4;11760;2;1;0;0;0;9;100;0
1258;2018;63;1;2;7200;0;0;0;0;0;8;45;0
1258;2013;37;1;21;71820;0;0;0;0;0;39;629;0
1258;2012;38;1;2;7200;0;0;0;0;0;2;32;0
1258;2009;121;11;12;41040;0;0;0;0;0;47;362;0
1258;2008;113;11;3;10800;0;0;0;0;0;15;117;0
1258;2007;113;11;8;27360;0;0;0;0;0;20;339;0
1258;2006;113;11;1;3600;0;0;0;0;0;1;16;0
1259;2020;676;22;16;54720;0;0;0;0;0;37;411;0
1259;2013;567;3;2;7200;0;0;0;0;0;9;73;0
1259;2019;676;22;3;10800;0;0;0;0;0;4;108;0
1259;2011;40;1;1;3600;0;0;0;0;0;4;26;0
1259;2009;40;1;1;3600;0;0;0;0;0;13;30;0
1259;2007;103;12;3;10800;0;0;0;0;0;12;102;0
1259;2006;103;12;12;41040;0;0;0;0;0;32;283;0
1259;2005;103;12;12;41040;0;0;0;0;0;19;306;0
1261;2014;77;10;27;92340;0;0;0;0;0;71;724;0
1261;2012;77;10;1;3600;0;0;0;0;0;4;30;0
1261;2008;1511;10;6;20520;0;0;0;0;0;25;240;0
1261;2016;707;15;7;23940;0;0;0;0;0;17;200;0
1261;2015;707;15;17;58140;0;0;0;0;0;33;471;0
1262;2020;480;22;4;13680;0;0;0;0;0;15;139;0
1262;2012;778;2;2;7200;0;0;0;0;0;8;60;0
1262;2018;521;5;2;7200;0;0;0;0;0;6;83;0
1262;2016;521;5;5;17100;0;0;0;0;0;15;139;0
1262;2015;521;5;1;3600;0;0;0;0;0;3;22;0
1262;2014;511;5;3;10800;0;0;0;0;0;8;72;0
1262;2011;62;1;4;13680;0;0;0;0;0;6;95;0
1262;2008;118;11;5;17100;0;0;0;0;0;20;196;0
1265;2018;27;0;20;69240;10;9;0;0;0;58;567;0
1265;2017;27;0;10;35100;6;4;0;0;2;22;304;0
1265;2012;49;1;4;13680;0;0;0;0;0;8;118;0
1265;2011;49;1;3;10800;0;0;0;0;0;7;104;0
1265;2010;49;1;4;13680;0;0;0;0;0;10;127;0
1265;2009;92;12;23;78660;0;0;0;0;0;52;612;0
1265;2008;92;12;18;61560;0;0;0;0;0;32;405;0
1265;2007;92;12;5;17100;0;0;0;0;0;14;116;0
1265;2015;27;0;24;88380;14;10;0;0;3;53;684;0
1265;2013;11;0;2;3360;0;0;0;1;0;0;7;0
1307;2021;886;4;1;3600;0;0;0;0;0;3;15;0
1307;2020;886;4;2;7200;0;0;0;0;0;2;65;0
1307;2018;893;48;1;3600;0;0;0;0;0;2;16;0
1307;2014;706;15;0;0;0;0;0;0;0;0;0;0
1322;2020;832;7;1;3600;0;0;0;0;0;9;27;0
1322;2009;71;10;9;30780;0;0;0;0;0;13;210;0
1322;2018;830;7;6;20520;0;0;0;0;0;10;175;0
1322;2017;830;7;4;13680;0;0;0;0;0;17;160;0
1322;2009;51;1;1;3600;0;0;0;0;0;5;27;0
1322;2016;830;7;4;13680;0;0;0;0;0;20;161;0
1322;2015;830;7;11;37620;0;0;0;0;0;23;348;0
1322;2014;830;7;11;37620;0;0;0;0;0;32;320;0
1322;2008;144;13;4;13680;0;0;0;0;0;18;126;0
1322;2007;144;13;2;7200;0;0;0;0;0;9;67;0
1323;2018;54;1;1;3600;0;0;0;0;0;6;32;0
1323;2017;46;1;3;10800;0;0;0;0;0;9;83;0
1323;2016;41;1;5;17100;0;0;0;0;0;14;156;0
1323;2015;46;1;7;23940;0;0;0;0;0;16;198;0
1323;2014;46;1;15;51300;0;0;0;0;0;36;429;0
1323;2013;46;1;1;3600;0;0;0;0;0;4;32;0
1323;2008;114;11;21;71820;0;0;0;0;0;58;569;0
1323;2007;119;11;10;34200;0;0;0;0;0;18;286;0
1323;2006;119;11;4;13680;0;0;0;0;0;17;155;0
1362;2021;749;2;4;13680;0;0;0;0;0;18;138;0
1362;2020;749;2;6;20520;0;0;0;0;0;18;154;0
1362;2012;564;3;8;27360;0;0;0;0;0;19;244;0
1362;2011;574;3;2;7200;0;0;0;0;0;4;74;0
1362;2018;736;2;3;10800;0;0;0;0;0;10;101;0
1362;2017;876;4;16;54720;0;0;0;0;0;38;481;0
1362;2016;876;4;7;23940;0;0;0;0;0;14;209;0
1362;2013;40;1;4;13680;0;0;0;0;0;11;129;0
1369;2018;859;67;5;17100;0;0;0;0;0;13;130;0
1372;2021;738;2;2;7200;0;0;0;0;0;7;48;0
1372;2020;738;2;11;37620;0;0;0;0;0;13;265;0
1372;2019;749;2;5;17100;0;0;0;0;0;6;150;0
1372;2018;36;1;4;13680;0;0;0;0;0;11;108;0
1372;2017;36;1;3;10800;0;0;0;0;0;12;75;0
1372;2016;46;1;1;1200;0;0;0;0;0;0;10;0
1372;2011;37;1;15;51300;0;0;0;0;0;34;442;0
1372;2009;124;11;6;20520;0;0;0;0;0;13;220;0
1372;2008;124;11;8;27360;0;0;0;0;0;29;276;0
1372;2007;124;11;2;7200;0;0;0;0;0;6;55;0
1437;2009;71;10;17;58140;0;0;0;0;0;43;462;0
1437;2018;52;1;1;3600;0;0;0;0;0;2;34;0
1437;2017;41;1;1;1200;0;0;0;0;0;0;10;0
1437;2015;38;1;3;10800;0;0;0;0;0;8;84;0
1437;2014;38;1;3;10800;0;0;0;0;0;6;87;0
1437;2011;54;1;3;10800;0;0;0;0;0;11;83;0
1437;2010;54;1;13;44460;0;0;0;0;0;28;406;0
1437;2008;116;11;12;41040;0;0;0;0;0;43;506;0
1437;2007;123;11;4;13680;0;0;0;0;0;30;168;0
1437;2006;123;11;3;10800;0;0;0;0;0;9;73;0
1452;2021;35;0;1;3480;0;1;0;0;0;4;26;0
1452;2020;35;0;7;0;3;4;0;0;2;17;222;0
1452;2019;19;0;10;35760;5;4;0;0;2;24;316;0
1452;2011;53;1;9;30780;0;0;0;0;0;18;295;0
1452;2010;53;1;1;3600;0;0;0;0;0;3;36;0
1452;2013;10;0;2;2760;0;1;0;2;0;2;13;0
1455;2018;658;63;2;7200;0;0;0;0;0;7;47;0
1503;2021;1001;70;2;7200;0;0;0;0;0;13;64;0
